activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300X8AUU3UC1ULZ79,20500,NC,37135,37135011203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Joint,Joint,1,6,2,1,1,1,2,2,2,375000,80,4.625,0.477,2,2774.85,NA,995,NA,NA,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,174,30%-<36%,3,2,3,,,,,3,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,5678,15.25,78700,110,1840,2562,29
2018,549300X8AUU3UC1ULZ79,20500,NC,37135,37135010901,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,55000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,134,NA,9,9,1,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,6088,22.37,78700,94,2005,2357,28
2018,549300X8AUU3UC1ULZ79,20500,NC,37135,37135010901,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,625000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,264,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,6088,22.37,78700,94,2005,2357,28
2018,549300X8AUU3UC1ULZ79,20500,NC,37135,37135011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,385000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,77,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,2,,,,,10,,,,7096,20.03,78700,106,2002,3009,41
2018,549300X8AUU3UC1ULZ79,20500,NC,37135,37135011000,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,475000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,264,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,7096,20.03,78700,106,2002,3009,41
2018,549300X8AUU3UC1ULZ79,20500,NC,37135,37135010901,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,7.00E+07,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,85,2,2,2,2,NA,1,1,3,5,1,NA,237,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,6088,22.37,78700,94,2005,2357,28
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135011203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,225000,58.933,4.5,0.675,2,6115.88,NA,3185,,64.6,372,NA,NA,2,1,2,2,375000,1,1,3,5,1,NA,74,20%-<30%,1,1,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,25-34,25-34,No,No,2,2,1,,,,,10,,,,5678,15.25,78700,110,1840,2562,29
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135010801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,165000,89.803,5.125,1.122,2,5351.01,NA,2640,,8,372,NA,NA,2,1,2,2,185000,1,1,3,5,1,NA,88,20%-<30%,2,1,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,35-44,35-44,No,No,2,2,1,,,,,10,,,,4898,30.28,78700,98,1649,2251,25
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135010802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,315000,NA,NA,NA,3,NA,NA,NA,NA,NA,372,NA,NA,2,1,2,2,NA,1,1,3,5,1,NA,61,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,2,1,,,,,10,,,,4629,14.52,78700,106,1648,2053,28
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135010901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,265000,89.996,5.25,1.669,2,9103.92,NA,6237,,33.75,372,NA,NA,2,1,2,2,295000,1,1,3,5,1,NA,160,30%-<36%,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,45-54,65-74,No,Yes,2,2,1,,,,,10,,,,6088,22.37,78700,94,2005,2357,28
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,175000,80,4.875,0.457,2,4537.81,NA,2685,,7.25,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,114,<20%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,2,2,1,,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135010802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,265000,76.5,5,0.578,2,5440.25,NA,3595.75,,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,101,41,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,2,1,,,,,10,,,,4629,14.52,78700,106,1648,2053,28
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135010701,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Asian,Male,1,1,2,1,1,1,2,2,2,265000,90,4.625,0.579,2,5534.5,NA,3575.25,,,360,NA,NA,2,2,2,2,295000,2,1,1,1,1,NA,101,46,1,10,2,,,,,5,,,,,3,4,2,21,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,NA,2,2,1,,,,,10,,,,2029,38.74,78700,169,616,813,33
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135010802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,325000,94.994,5.25,1.022,2,7145.67,NA,4239,,49,372,NA,NA,2,1,2,2,345000,1,1,3,5,1,NA,105,47,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,2,1,,,,,10,,,,4629,14.52,78700,106,1648,2053,28
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135011202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,245000,80,5.125,0.734,2,6218.57,NA,3402.25,,15.5,372,NA,NA,2,1,2,2,305000,1,1,3,5,1,NA,92,30%-<36%,1,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,25-34,9999,No,NA,2,2,1,,,,,10,,,,7481,23.61,78700,186,2416,2876,22
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135011202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,185000,62.667,4.625,0.23,2,4564.96,NA,2805,,2,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,42,49,1,2,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,25-34,25-34,No,No,2,2,1,,,,,10,,,,7481,23.61,78700,186,2416,2876,22
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135011203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,305000,76.236,5.5,0.989,2,6661.62,NA,4013,,4.5,372,NA,NA,2,1,2,2,395000,1,1,3,5,1,NA,98,44,3,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,35-44,No,No,2,2,1,,,,,10,,,,5678,15.25,78700,110,1840,2562,29
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135010802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,235000,80,5.125,0.67,2,5743.46,NA,3295,,15.5,372,NA,NA,2,1,2,2,295000,1,1,3,5,1,NA,100,20%-<30%,2,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,2,2,1,,,,,10,,,,4629,14.52,78700,106,1648,2053,28
2018,MMO6VV34TNP4Z1T8NG83,20500,NC,37135,37135010802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,105000,95,4.75,0.593,2,3613.25,NA,2017.5,,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,40,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,2,1,,,,,10,,,,4629,14.52,78700,106,1648,2053,28
2018,549300RV4T4YZCSHWF37,20500,NC,37135,37135011203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,1111,1111,1111,365000,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,227,Exempt,1111,1111,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,35-44,45-54,No,No,1111,1111,1111,,,,,10,,,,5678,15.25,78700,110,1840,2562,29
2018,549300RV4T4YZCSHWF37,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,1111,1111,1111,135000,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,117,Exempt,1111,1111,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,45-54,45-54,No,No,1111,1111,1111,,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,549300RV4T4YZCSHWF37,20500,NC,37135,37135011101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,1111,1111,1111,165000,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,266,Exempt,1111,1111,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,No,NA,1111,1111,1111,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300RV4T4YZCSHWF37,20500,NC,37135,37135010801,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,1111,1111,1111,475000,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,163,Exempt,1111,1111,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,45-54,35-44,No,No,1111,1111,1111,,,,,10,,,,4898,30.28,78700,98,1649,2251,25
2018,549300RV4T4YZCSHWF37,20500,NC,37135,37135011101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,1111,1111,1111,405000,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,2,1111,1111,1,Exempt,266,Exempt,1111,1111,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,NA,1111,1111,1111,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300RV4T4YZCSHWF37,20500,NC,37135,37135010801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,1111,1111,1111,155000,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,160,Exempt,1111,1111,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,55-64,55-64,No,No,1111,1111,1111,,,,,10,,,,4898,30.28,78700,98,1649,2251,25
2018,549300TJGBPVMBWV5P74,20500,NC,37135,37135010902,C,FHA:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,2,2,2,2,2,2,15000,6.47,5.695,6.321,2,948.2,NA,520.35,,,60,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,86,20%-<30%,2,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,4628,36.26,78700,106,1307,1815,25
2018,549300TJGBPVMBWV5P74,20500,NC,37135,37135011102,C,FHA:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,2,2,2,2,2,2,65000,17.81,6.75,5.154,2,1610.35,NA,1182.5,,,180,NA,NA,2,2,2,2,365000,1,2,3,5,1,NA,185,43,2,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,549300TJGBPVMBWV5P74,20500,NC,37135,37135010802,C,FHA:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,2,2,2,2,2,25000,13.84,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,96,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,,,,4629,14.52,78700,106,1648,2053,28
2018,549300MFY0P4D234OB91,20500,NC,37135,37135010802,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,495000,97.37,4.125,-0.465,2,0,NA,0,,,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,92,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,4629,14.52,78700,106,1648,2053,28
2018,549300MHH03ICJYEPE85,20500,NC,37135,37135010802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,2,2,31,1,1,1,2,195000,NA,4.199,NA,3,NA,NA,NA,NA,NA,NA,NA,13,2,2,2,2,405000,1,1,3,5,1,NA,30,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,4629,14.52,78700,106,1648,2053,28
2018,549300B81YWV4GBENI49,20500,NC,37135,37135011203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,1,1,2,2,2,325000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,161,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,3,1,,,,,10,,,,5678,15.25,78700,110,1840,2562,29
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,365000,95,4.75,0.38,2,2978.13,NA,790,,NA,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,156,37,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135010901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,85000,80,5.125,0.502,2,3408.14,NA,1640,850,,360,NA,NA,2,2,2,2,105000,1,1,3,5,1,NA,45,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,6088,22.37,78700,94,2005,2357,28
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,325000,80,4.25,-0.046,2,7477.85,NA,5064.32,4282.37,NA,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,98,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,4113,16.22,78700,204,450,789,47
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,455000,70.797,4.5,-0.166,2,2928,NA,790,,NA,360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,227,36,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,7096,20.03,78700,106,2002,3009,41
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,355000,70.17,4.75,0.118,2,2868.75,NA,790,,NA,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,138,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,2,,,,10,,,,3490,29,78700,146,654,920,35
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135010902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,445000,89.975,4.875,0.465,2,3590.17,NA,960.72,170.72,NA,360,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,426,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,4628,36.26,78700,106,1307,1815,25
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,31,1,2,2,2,165000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,63,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,3119,28.47,78700,51,164,968,41
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,9,2,1,1,1,2,2,2,185000,101.103,5.5,1.198,3,NA,NA,2681.5,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,58,20%-<30%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,215000,72.699,4,0.317,2,3130.15,NA,781.95,,NA,180,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,58,47,3,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,7096,20.03,78700,106,2002,3009,41
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,455000,78.8,5,0.512,2,7514.42,NA,3767.5,,NA,360,NA,NA,2,1,2,2,575000,1,1,3,5,1,NA,173,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,3119,28.47,78700,51,164,968,41
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135010705,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,285000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,163,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4628,32.09,78700,115,1056,1909,43
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,1,3,2,1,32,1,2,2,2,225000,36.452,4.375,0.629,2,6537.27,NA,4471.54,3681.54,NA,240,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,246,<20%,3,10,2,,,,,5,,,,,2,4,1,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,2,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,1,1,2,2,2,275000,90,4.75,0.845,2,10114.25,NA,2767.36,1977.36,NA,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,91,48,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,3,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,1,1,2,2,2,245000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,79,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,1,,,,,10,,,,4113,16.22,78700,204,450,789,47
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,455000,60.413,4,0.082,2,7256.31,NA,4917.74,4127.74,NA,180,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,111,49,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,7096,20.03,78700,106,2002,3009,41
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,1,245000,75,4.75,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,335000,1,3,3,5,1,NA,122,40,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,2,,,,,10,,,,3490,29,78700,146,654,920,35
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,2,1,2,2,2,155000,80,4.875,0.387,2,3732.81,NA,1983.4,1193.4,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,27,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,2,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300RPOGWJRH63HS39,20500,NC,37135,37135011000,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,135000,77.143,4.875,0.544,2,4256.57,NA,1362.4,572.4,NA,360,NA,NA,2,2,2,2,175000,2,1,1,1,1,NA,72,20%-<30%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,1,,,,,10,,,,7096,20.03,78700,106,2002,3009,41
