activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2019,549300GS0W0TEUQS8571,20500,NC,37135,37135010706,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,235000.0,43.4,3.95,-0.164,2,3583.9,NA,815.0,,800.0,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,150,<20%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,3498,13.3499999999999996,75100,200,1085,1276,23
2019,549300GS0W0TEUQS8571,20500,NC,37135,37135012201,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,1005000.0,80.0,4.0,-0.165,2,5025.5,NA,815.0,,800.0,360,NA,NA,2,2,2,2,1255000,1,1,3,5,1,NA,407,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,2692,16.0100000000000016,75100,221,1024,1126,30
2019,549300GS0W0TEUQS8571,20500,NC,37135,37135010802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,345000.0,29.91,4.2,0.205,2,3213.45,NA,815.0,,,360,NA,84,2,2,2,2,1155000,1,1,3,5,1,NA,396,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,4629,14.5199999999999996,75100,109,1648,2053,28
2019,549300GS0W0TEUQS8571,20500,NC,37135,37135010704,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,1,2,2,2,735000.0,58.48,3.125,-0.626,2,3630.84,NA,815.0,,800.0,360,NA,NA,2,2,2,2,1255000,1,1,3,5,1,NA,117,48,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,25-34,No,No,1,1,6,,,,,10,,,,5741,40.9699999999999989,75100,89,960,1471,30
2019,549300GS0W0TEUQS8571,20500,NC,37135,37135011901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,315000.0,77.92,4.45,0.192,2,2789.7,NA,815.0,,506.02,360,NA,84,2,2,2,2,395000,1,1,3,5,1,NA,117,36,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,5351,33.8100000000000023,75100,175,1218,1556,29
2019,549300GS0W0TEUQS8571,20500,NC,37135,37135012100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,485000.0,54.7,3.55,-0.036,2,3265.13,NA,815.0,,800.0,360,NA,NA,2,2,2,2,885000,1,1,3,5,1,NA,94,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,7414,28.4699999999999989,75100,139,1629,2300,37
2019,DX0JX77PRMOELF7VG772,20500,NC,37135,37135011204,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,1,2,2,2,1375000.0,97.857,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1405000,1,1,3,5,1,NA,629,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,4,,,,3453,26.2699999999999996,75100,214,1070,1340,31
2019,DX0JX77PRMOELF7VG772,20500,NC,37135,37135011204,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,1195000.0,85.0,3.75,0.195,2,16032.16,NA,12826.0,,11900.0,360,NA,NA,2,2,2,2,1405000,1,1,3,5,1,NA,434,30%-<36%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3453,26.2699999999999996,75100,214,1070,1340,31
2019,549300KRHOMDHAKS8L29,20500,NC,37135,37135010704,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,1,2,2,2,265000.0,97.0,3.875,0.467,2,4380.91,NA,2000.0,,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,101,44,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5741,40.9699999999999989,75100,89,960,1471,30
2019,549300KRHOMDHAKS8L29,20500,NC,37135,37135010704,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,2,0,2,1,1,1,2,2,2,275000.0,97.0,4.125,1.232,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,95,48,1,2,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5741,40.9699999999999989,75100,89,960,1471,30
2019,C398JSK21YCXWM603F55,20500,NC,37135,37135011101,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,3,31,1,2,2,2,85000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,3,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,9,,,,8449,44.2199999999999989,75100,110,2392,3288,21
2019,C398JSK21YCXWM603F55,20500,NC,37135,37135010901,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,2,2,3,1,1,2,2,2,325000.0,100.0,3.25,-0.428,2,5632.66,NA,3234.25,,,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,59,42,3,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,6088,22.370000000000001,75100,97,2005,2357,28
2019,C398JSK21YCXWM603F55,20500,NC,37135,37135011102,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,3,32,1,2,2,2,175000.0,59.74,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,65,>60%,2,9,2,,,,,2,,,,,2,2,5,,,,,1,5,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,1,,,,,3,,,,6073,30.3999999999999986,75100,108,1628,2074,27
2019,C398JSK21YCXWM603F55,20500,NC,37135,37135011101,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,3,31,1,2,2,2,175000.0,NA,3.375,-0.287,2,3489.87,NA,1718.44,,,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,8449,44.2199999999999989,75100,110,2392,3288,21
2019,549300KWKWPEKL40WD44,20500,NC,37135,37135011500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,31,1,2,2,2,445000.0,65.735,3.375,0.075,2,1883.2,NA,0.0,,1780.0,240,NA,NA,2,2,2,2,685000,1,1,3,5,1,NA,0,NA,3,1,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,35-44,25-34,No,No,1,2,2,,,,,10,,,,1875,20.9100000000000001,75100,216,487,708,53
2019,549300KWKWPEKL40WD44,20500,NC,37135,37135011204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,31,1,2,2,2,485000.0,67.893,3.375,0.176,2,2690.5,NA,750.0,,1750.0,240,NA,NA,2,2,2,2,705000,1,1,3,5,1,NA,0,NA,1,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,35-44,9999,No,NA,1,2,2,,,,,10,,,,3453,26.2699999999999996,75100,214,1070,1340,31
2019,549300KWKWPEKL40WD44,20500,NC,37135,37135011902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,6,2,1,1,1,2,2,2,155000.0,80.0,3.5,-0.029,3,2699.0,NA,875.0,125.0,760.0,360,NA,NA,2,2,2,2,195000,1,2,3,5,1,NA,0,NA,2,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,35-44,9999,No,NA,1,2,2,,,,,10,,,,3645,25.6799999999999997,75100,185,934,1279,35
2019,549300KWKWPEKL40WD44,20500,NC,37135,37135011205,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,31,1,2,2,2,375000.0,67.626,3.375,-0.268,2,2536.6,NA,750.0,,1263.0,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,0,NA,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,2,2,,,,,10,,,,7541,51.6599999999999966,75100,187,1463,2102,20
2019,254900L67A0ZTJRS6614,20500,NC,37135,37135011901,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,1,1,2,2,2,795000.0,80.0,3.5,-0.086,2,8185.28,NA,5480.0,,,372,NA,96,2,1,2,2,995000,1,1,3,5,1,NA,183,42,9,1,2,,,,,2,,,,,2,2,5,,,,,2,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,5351,33.8100000000000023,75100,175,1218,1556,29
2019,254900L67A0ZTJRS6614,20500,NC,37135,37135012100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,4,1,2,1,2,255000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,NA,1,1,3,5,1,NA,5,>60%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,4,,,,7414,28.4699999999999989,75100,139,1629,2300,37
2019,254900L67A0ZTJRS6614,20500,NC,37135,37135011400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,1,185000.0,50.0,4.875,NA,3,NA,NA,NA,NA,NA,60,NA,1,2,2,1,2,365000,1,3,3,5,1,NA,203,50%-60%,8,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,45-54,45-54,No,No,1,1,6,,,,,10,,,,4113,16.2199999999999989,75100,210,450,789,47
2019,254900L67A0ZTJRS6614,20500,NC,37135,37135011101,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,2185000.0,80.0,4.65,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,1,1,2,2725000,1,3,3,5,25-49,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,8449,44.2199999999999989,75100,110,2392,3288,21
2019,549300J6N77Q8OHYNF23,20500,NC,37135,37135010902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,9,1,1,1,1,2,2,2,215000.0,90.0,4.375,0.982,2,5810.18,NA,NA,NA,,360,NA,NA,2,2,2,2,245000,1,2,3,5,1,NA,125,47,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4628,36.259999999999998,75100,108,1307,1815,25
2019,549300XQVJ1XBNFA5536,0,NC,37135,NA,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,Race Not Available,Joint,3,0,2,1,1,1,2,2,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,45000,2,1,2,3,1,NA,22,>60%,1,9,1,14,,,,1,11,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,1,,,,0,0,0,0,0,0,0
2019,549300XQVJ1XBNFA5536,0,NC,37135,NA,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Joint,Race Not Available,Joint,5,0,2,1,1,1,2,2,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,NA,2,1,2,3,1,NA,70,NA,9,9,1,14,,,,2,,,,,2,2,6,,,,,1,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,6,,,,,10,,,,0,0,0,0,0,0,0
2019,549300XQVJ1XBNFA5536,0,NC,37135,NA,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,Race Not Available,Male,5,0,2,1,1,1,2,2,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,NA,2,1,2,3,1,NA,39,NA,9,9,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,6,,,,,10,,,,0,0,0,0,0,0,0
2019,549300XQVJ1XBNFA5536,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,Race Not Available,Female,3,0,2,1,1,1,2,2,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,45000,2,1,2,3,1,NA,16,>60%,1,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,1,,,,6073,30.3999999999999986,75100,108,1628,2074,27
2019,549300XQVJ1XBNFA5536,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,Race Not Available,Joint,3,0,2,1,1,1,2,2,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,45000,2,1,2,3,1,NA,32,50%-60%,1,9,1,14,,,,1,14,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,1,2,3,,6073,30.3999999999999986,75100,108,1628,2074,27
2019,549300XQVJ1XBNFA5536,20500,NC,37135,37135010801,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,1,1,2,2,2,135000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,135000,2,1,2,2,1,NA,67,>60%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,1,,,4898,30.2800000000000011,75100,100,1649,2251,25
2019,549300XQVJ1XBNFA5536,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,Race Not Available,Male,3,0,2,1,1,1,2,2,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,2,1,2,3,1,NA,NA,NA,9,9,11,14,,,,14,,,,,2,2,6,,,,,6,,,,,2,2,1,1,2,2,<25,35-44,No,No,1,1,6,,,,,7,,,,6073,30.3999999999999986,75100,108,1628,2074,27
2019,549300XQVJ1XBNFA5536,0,NC,37135,NA,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,35000.0,NA,7.99,NA,3,NA,NA,NA,NA,NA,144,NA,NA,2,2,2,2,NA,2,3,2,1,1,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,0,0,0,0,0,0,0
2019,549300XQVJ1XBNFA5536,20500,NC,37135,37135010801,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Black or African American,Male,1,0,2,1,1,1,2,2,2,45000.0,NA,9.6,5.816,2,NA,2023.88,NA,NA,NA,276,NA,NA,2,2,2,2,45000,2,1,2,1,1,NA,81,20%-<30%,1,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,4898,30.2800000000000011,75100,100,1649,2251,25
2019,549300XQVJ1XBNFA5536,20500,NC,37135,37135010901,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,276,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,55,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,6088,22.370000000000001,75100,97,2005,2357,28
2019,549300XQVJ1XBNFA5536,20500,NC,37135,37135011101,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,2 or more minority races,Female,3,0,2,1,32,1,2,2,2,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,95000,2,1,1,1,1,NA,35,>60%,1,10,2,,,,,5,,,,,2,4,1,3,5,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,8449,44.2199999999999989,75100,110,2392,3288,21
2019,549300XQVJ1XBNFA5536,0,NC,37135,NA,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,1,1,2,2,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,55000,2,1,2,4,1,NA,41,47,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,0,0,0,0,0,0,0
2019,549300XQVJ1XBNFA5536,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,5,0,2,1,1,1,2,2,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,NA,2,1,2,3,1,NA,98,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,10,,,,6073,30.3999999999999986,75100,108,1628,2074,27
2019,549300XQVJ1XBNFA5536,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,45000,2,1,2,3,1,NA,31,48,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,1,,,,6073,30.3999999999999986,75100,108,1628,2074,27
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135011800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,2,2,2,1,2,35000.0,90.0,6.95,1.79,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,185000,1,1,3,5,1,NA,84,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,5,,,,,10,,,,3490,29,75100,150,654,920,35
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135011500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,1,2,2,2,1,2,25000.0,80.911,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,435000,1,1,3,5,1,NA,139,30%-<36%,8,8,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,5,,,,,9,,,,1875,20.9100000000000001,75100,216,487,708,53
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135011202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,65000.0,82.472,6.5,1.39,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,415000,1,1,3,5,1,NA,218,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,5,,,,,10,,,,7481,23.6099999999999994,75100,191,2416,2876,22
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135011101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,4,2,2,1,2,25000.0,47.341,NA,NA,3,NA,NA,NA,NA,NA,360,NA,12,2,1,2,2,275000,1,1,3,5,1,NA,73,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,5,,,,,1,,,,8449,44.2199999999999989,75100,110,2392,3288,21
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135012100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,0,2,1,2,2,2,1,2,45000.0,66.904,5.39,0.78,2,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,345000,1,1,3,5,1,NA,53,50%-60%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,5,,,,,10,,,,7414,28.4699999999999989,75100,139,1629,2300,37
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135010902,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,2,0,2,1,2,2,2,1,2,65000.0,82.066,6.6,2.16,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,325000,1,1,3,5,1,NA,235,<20%,8,8,2,,,,,2,,,,,2,2,5,,,,,2,27,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,5,,,,,10,,,,4628,36.259999999999998,75100,108,1307,1815,25
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135010801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,1,2,2,2,1,2,25000.0,90.614,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,465000,1,1,3,5,1,NA,277,<20%,8,8,1,11,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,5,,,,,4,,,,4898,30.2800000000000011,75100,100,1649,2251,25
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135011901,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,2,2,2,1,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,12,2,1,2,2,NA,1,1,3,5,1,NA,100,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,5,,,,,10,,,,5351,33.8100000000000023,75100,175,1218,1556,29
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135011901,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,2,2,2,1,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,NA,1,1,3,5,1,NA,100,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,5,,,,,10,,,,5351,33.8100000000000023,75100,175,1218,1556,29
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135010705,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,2,2,1,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,NA,1,1,3,5,1,NA,138,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,5,,,,,10,,,,4628,32.0900000000000034,75100,118,1056,1909,43
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135011901,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,55000.0,82.976,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,455000,1,1,3,5,1,NA,39,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,5,,,,,1,,,,5351,33.8100000000000023,75100,175,1218,1556,29
2019,6BYL5QZYBDK8S7L73M02,20500,NC,37135,37135012202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,1,2,2,1,165000.0,41.266,NA,NA,3,NA,NA,NA,NA,NA,20,NA,NA,2,2,2,2,395000,1,3,3,5,1,NA,112,>60%,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,5,,,,,9,,,,5453,27.5300000000000011,75100,171,1070,1476,21
